countryName,year,sector,CO2EmsnKiloTons 
South America,1971,AgricultureTonnes,389483.7078
South America,1972,AgricultureTonnes,403796.7643
South America,1973,AgricultureTonnes,416191.7477
South America,1974,AgricultureTonnes,430846.1631
South America,1975,AgricultureTonnes,443449.1639
South America,1976,AgricultureTonnes,466021.1525
South America,1977,AgricultureTonnes,482371.1927
South America,1978,AgricultureTonnes,476916.5025
South America,1979,AgricultureTonnes,483300.2132
South America,1980,AgricultureTonnes,503788.5207
South America,1981,AgricultureTonnes,508144.0713
South America,1982,AgricultureTonnes,510625.7801
South America,1983,AgricultureTonnes,507761.6005
South America,1984,AgricultureTonnes,517475.9188
South America,1985,AgricultureTonnes,519537.8217
South America,1986,AgricultureTonnes,529025.1197
South America,1987,AgricultureTonnes,539130.6182
South America,1988,AgricultureTonnes,551403.8015
South America,1989,AgricultureTonnes,559826.1332
South America,1990,AgricultureTonnes,577430.7043
South America,1991,AgricultureTonnes,586890.3056
South America,1992,AgricultureTonnes,596956.0781
South America,1993,AgricultureTonnes,600829.0809
South America,1994,AgricultureTonnes,614330.0102
South America,1995,AgricultureTonnes,622039.7753
South America,1996,AgricultureTonnes,609111.4717
South America,1997,AgricultureTonnes,615932.1534
South America,1998,AgricultureTonnes,624997.2281
South America,1999,AgricultureTonnes,629334.9747
South America,2000,AgricultureTonnes,634476.2455
South America,2001,AgricultureTonnes,653264.6573
South America,2002,AgricultureTonnes,675795.6331
South America,2003,AgricultureTonnes,709082.8938
South America,2004,AgricultureTonnes,727677.9646
South America,2005,AgricultureTonnes,736297.288
South America,2006,AgricultureTonnes,733424.171
South America,2007,AgricultureTonnes,747896.0447
South America,2008,AgricultureTonnes,738074.5666
South America,2009,AgricultureTonnes,739161.0082
South America,2010,AgricultureTonnes,759098.0756
South America,2011,AgricultureTonnes,754736.3992
South America,2012,AgricultureTonnes,762164.5421
South America,2013,AgricultureTonnes,758970.9608
South America,2014,AgricultureTonnes,768342.5404
South America,2030,AgricultureTonnes,915589.2546
South America,2050,AgricultureTonnes,998070.0129
Africa,1961,ForestryTonnes,0
Africa,1962,ForestryTonnes,0
Africa,1963,ForestryTonnes,0
Africa,1964,ForestryTonnes,0
Africa,1965,ForestryTonnes,0
Africa,1966,ForestryTonnes,0
Africa,1967,ForestryTonnes,0
Africa,1968,ForestryTonnes,0
Africa,1969,ForestryTonnes,0
Africa,1970,ForestryTonnes,0
Africa,1971,ForestryTonnes,0
Africa,1972,ForestryTonnes,0
Africa,1973,ForestryTonnes,0
Africa,1974,ForestryTonnes,0
Africa,1975,ForestryTonnes,0
Africa,1976,ForestryTonnes,0
Africa,1977,ForestryTonnes,0
Africa,1978,ForestryTonnes,0
Africa,1979,ForestryTonnes,0
Africa,1980,ForestryTonnes,0
Africa,1981,ForestryTonnes,0
Africa,1982,ForestryTonnes,0
Africa,1983,ForestryTonnes,0
Africa,1984,ForestryTonnes,0
Africa,1985,ForestryTonnes,0
Africa,1986,ForestryTonnes,0
Africa,1987,ForestryTonnes,0
Africa,1988,ForestryTonnes,0
Africa,1989,ForestryTonnes,0
Africa,1990,ForestryTonnes,1077252.454
Africa,1991,ForestryTonnes,1077252.454
Africa,1992,ForestryTonnes,1077252.454
Africa,1993,ForestryTonnes,1077252.454
Africa,1994,ForestryTonnes,1077252.454
Africa,1995,ForestryTonnes,1077252.454
Africa,1996,ForestryTonnes,1077252.454
Africa,1997,ForestryTonnes,1077252.454
Africa,1998,ForestryTonnes,1077252.454
Africa,1999,ForestryTonnes,1077252.454
Africa,2000,ForestryTonnes,1077252.454
Africa,2001,ForestryTonnes,1010527.815
Africa,2002,ForestryTonnes,1010527.815
Africa,2003,ForestryTonnes,1010527.815
Africa,2004,ForestryTonnes,1010527.815
Africa,2005,ForestryTonnes,1010527.815
Africa,2006,ForestryTonnes,933875.6599
Africa,2007,ForestryTonnes,933875.6599
Africa,2008,ForestryTonnes,933875.6599
Africa,2009,ForestryTonnes,933875.6599
Africa,2010,ForestryTonnes,933875.6599
Africa,2011,ForestryTonnes,805351.7791
Africa,2012,ForestryTonnes,805351.7791
Africa,2013,ForestryTonnes,805351.7791
Africa,2014,ForestryTonnes,805351.7791
Africa,2030,ForestryTonnes,0
Africa,2050,ForestryTonnes,0
Asia,1961,ForestryTonnes,0
Asia,1962,ForestryTonnes,0
Asia,1963,ForestryTonnes,0
Asia,1964,ForestryTonnes,0
Asia,1965,ForestryTonnes,0
Asia,1966,ForestryTonnes,0
Asia,1967,ForestryTonnes,0
Asia,1968,ForestryTonnes,0
Asia,1969,ForestryTonnes,0
Asia,1970,ForestryTonnes,0
Asia,1971,ForestryTonnes,0
Asia,1972,ForestryTonnes,0
Asia,1973,ForestryTonnes,0
Asia,1974,ForestryTonnes,0
Asia,1975,ForestryTonnes,0
Asia,1976,ForestryTonnes,0
Asia,1977,ForestryTonnes,0
Asia,1978,ForestryTonnes,0
Asia,1979,ForestryTonnes,0
Asia,1980,ForestryTonnes,0
Asia,1981,ForestryTonnes,0
Asia,1982,ForestryTonnes,0
Asia,1983,ForestryTonnes,0
Asia,1984,ForestryTonnes,0
Asia,1985,ForestryTonnes,0
Asia,1986,ForestryTonnes,0
Asia,1987,ForestryTonnes,0
Asia,1988,ForestryTonnes,0
Asia,1989,ForestryTonnes,0
Asia,1990,ForestryTonnes,164937.1308
Asia,1991,ForestryTonnes,164937.1308
Asia,1992,ForestryTonnes,155569.4738
Asia,1993,ForestryTonnes,155573.0373
Asia,1994,ForestryTonnes,155576.5731
Asia,1995,ForestryTonnes,155580.0814
Asia,1996,ForestryTonnes,155583.5627
Asia,1997,ForestryTonnes,155587.0171
Asia,1998,ForestryTonnes,155590.4449
Asia,1999,ForestryTonnes,155593.8464
Asia,2000,ForestryTonnes,155597.2218
Asia,2001,ForestryTonnes,316498.5569
Asia,2002,ForestryTonnes,316498.5569
Asia,2003,ForestryTonnes,316498.5569
Asia,2004,ForestryTonnes,316498.5569
Asia,2005,ForestryTonnes,316498.5569
Asia,2006,ForestryTonnes,305053.3119
Asia,2007,ForestryTonnes,305053.3119
Asia,2008,ForestryTonnes,305053.3119
Asia,2009,ForestryTonnes,305053.3119
Asia,2010,ForestryTonnes,305053.3119
Asia,2011,ForestryTonnes,644744.4929
Asia,2012,ForestryTonnes,644726.1317
Asia,2013,ForestryTonnes,644707.0957
Asia,2014,ForestryTonnes,644687.3514
Asia,2030,ForestryTonnes,0
Asia,2050,ForestryTonnes,0
Australia & New Zealand,1961,ForestryTonnes,0
Australia & New Zealand,1962,ForestryTonnes,0
Australia & New Zealand,1963,ForestryTonnes,0
Australia & New Zealand,1964,ForestryTonnes,0
Australia & New Zealand,1965,ForestryTonnes,0
Australia & New Zealand,1966,ForestryTonnes,0
Australia & New Zealand,1967,ForestryTonnes,0
Australia & New Zealand,1968,ForestryTonnes,0
Australia & New Zealand,1969,ForestryTonnes,0
Australia & New Zealand,1970,ForestryTonnes,0
Australia & New Zealand,1971,ForestryTonnes,0
Australia & New Zealand,1972,ForestryTonnes,0
Australia & New Zealand,1973,ForestryTonnes,0
Australia & New Zealand,1974,ForestryTonnes,0
Australia & New Zealand,1975,ForestryTonnes,0
Australia & New Zealand,1976,ForestryTonnes,0
Australia & New Zealand,1977,ForestryTonnes,0
Australia & New Zealand,1978,ForestryTonnes,0
Australia & New Zealand,1979,ForestryTonnes,0
Australia & New Zealand,1980,ForestryTonnes,0
Australia & New Zealand,1981,ForestryTonnes,0
Australia & New Zealand,1982,ForestryTonnes,0
Australia & New Zealand,1983,ForestryTonnes,0
Australia & New Zealand,1984,ForestryTonnes,0
Australia & New Zealand,1985,ForestryTonnes,0
Australia & New Zealand,1986,ForestryTonnes,0
Australia & New Zealand,1987,ForestryTonnes,0
Australia & New Zealand,1988,ForestryTonnes,0
Australia & New Zealand,1989,ForestryTonnes,0
Australia & New Zealand,1990,ForestryTonnes,-31406.2226
Australia & New Zealand,1991,ForestryTonnes,-31406.2226
Australia & New Zealand,1992,ForestryTonnes,-31406.2226
Australia & New Zealand,1993,ForestryTonnes,-31406.2226
Australia & New Zealand,1994,ForestryTonnes,-31406.2226
Australia & New Zealand,1995,ForestryTonnes,-31406.2226
Australia & New Zealand,1996,ForestryTonnes,-31406.2226
Australia & New Zealand,1997,ForestryTonnes,-31406.2226
Australia & New Zealand,1998,ForestryTonnes,-31406.2226
Australia & New Zealand,1999,ForestryTonnes,-31406.2226
Australia & New Zealand,2000,ForestryTonnes,-31406.2226
Australia & New Zealand,2001,ForestryTonnes,22733.2194
Australia & New Zealand,2002,ForestryTonnes,22733.2194
Australia & New Zealand,2003,ForestryTonnes,22733.2194
Australia & New Zealand,2004,ForestryTonnes,22733.2194
Australia & New Zealand,2005,ForestryTonnes,22733.2194
Australia & New Zealand,2006,ForestryTonnes,-22734.1727
Australia & New Zealand,2007,ForestryTonnes,-22734.1727
Australia & New Zealand,2008,ForestryTonnes,-22734.1727
Australia & New Zealand,2009,ForestryTonnes,-22734.1727
Australia & New Zealand,2010,ForestryTonnes,-22734.1727
Australia & New Zealand,2011,ForestryTonnes,-91302.6935
Australia & New Zealand,2012,ForestryTonnes,-91302.6935
Australia & New Zealand,2013,ForestryTonnes,-91302.6935
Australia & New Zealand,2014,ForestryTonnes,-91302.6935
Australia & New Zealand,2030,ForestryTonnes,0
Australia & New Zealand,2050,ForestryTonnes,0
Europe,1961,ForestryTonnes,0
Europe,1962,ForestryTonnes,0
Europe,1963,ForestryTonnes,0
Europe,1964,ForestryTonnes,0
Europe,1965,ForestryTonnes,0
Europe,1966,ForestryTonnes,0
Europe,1967,ForestryTonnes,0
Europe,1968,ForestryTonnes,0
Europe,1969,ForestryTonnes,0
Europe,1970,ForestryTonnes,0
Europe,1971,ForestryTonnes,0
Europe,1972,ForestryTonnes,0
Europe,1973,ForestryTonnes,0
Europe,1974,ForestryTonnes,0
Europe,1975,ForestryTonnes,0
Europe,1976,ForestryTonnes,0
Europe,1977,ForestryTonnes,0
Europe,1978,ForestryTonnes,0
Europe,1979,ForestryTonnes,0
Europe,1980,ForestryTonnes,0
Europe,1981,ForestryTonnes,0
Europe,1982,ForestryTonnes,0
Europe,1983,ForestryTonnes,0
Europe,1984,ForestryTonnes,0
Europe,1985,ForestryTonnes,0
Europe,1986,ForestryTonnes,0
Europe,1987,ForestryTonnes,0
Europe,1988,ForestryTonnes,0
Europe,1989,ForestryTonnes,0
Europe,1990,ForestryTonnes,-393629.0149
Europe,1991,ForestryTonnes,-393623.663
Europe,1992,ForestryTonnes,-384282.9174
Europe,1993,ForestryTonnes,-384256.5096
Europe,1994,ForestryTonnes,-384251.3225
Europe,1995,ForestryTonnes,-384246.1401
Europe,1996,ForestryTonnes,-384240.9625
Europe,1997,ForestryTonnes,-384235.7896
Europe,1998,ForestryTonnes,-384230.6214
Europe,1999,ForestryTonnes,-384225.4579
Europe,2000,ForestryTonnes,-384220.2991
Europe,2001,ForestryTonnes,-562898.8855
Europe,2002,ForestryTonnes,-562898.8855
Europe,2003,ForestryTonnes,-562898.8855
Europe,2004,ForestryTonnes,-562898.8855
Europe,2005,ForestryTonnes,-562898.8855
Europe,2006,ForestryTonnes,-839037.0607
Europe,2007,ForestryTonnes,-839037.0607
Europe,2008,ForestryTonnes,-839037.0607
Europe,2009,ForestryTonnes,-839037.0607
Europe,2010,ForestryTonnes,-839037.0607
Europe,2011,ForestryTonnes,-808201.0501
Europe,2012,ForestryTonnes,-808201.0501
Europe,2013,ForestryTonnes,-808201.0501
Europe,2014,ForestryTonnes,-808201.0501
Europe,2030,ForestryTonnes,0
Europe,2050,ForestryTonnes,0
Northern America,1961,ForestryTonnes,0
Northern America,1962,ForestryTonnes,0
Northern America,1963,ForestryTonnes,0
Northern America,1964,ForestryTonnes,0
Northern America,1965,ForestryTonnes,0
Northern America,1966,ForestryTonnes,0
Northern America,1967,ForestryTonnes,0
Northern America,1968,ForestryTonnes,0
Northern America,1969,ForestryTonnes,0
Northern America,1970,ForestryTonnes,0
Northern America,1971,ForestryTonnes,0
Northern America,1972,ForestryTonnes,0
Northern America,1973,ForestryTonnes,0
Northern America,1974,ForestryTonnes,0
Northern America,1975,ForestryTonnes,0
Northern America,1976,ForestryTonnes,0
Northern America,1977,ForestryTonnes,0
Northern America,1978,ForestryTonnes,0
Northern America,1979,ForestryTonnes,0
Northern America,1980,ForestryTonnes,0
Northern America,1981,ForestryTonnes,0
Northern America,1982,ForestryTonnes,0
Northern America,1983,ForestryTonnes,0
Northern America,1984,ForestryTonnes,0
Northern America,1985,ForestryTonnes,0
Northern America,1986,ForestryTonnes,0
Northern America,1987,ForestryTonnes,0
Northern America,1988,ForestryTonnes,0
Northern America,1989,ForestryTonnes,0
Northern America,1990,ForestryTonnes,-456132.956
Northern America,1991,ForestryTonnes,-456132.956
Northern America,1992,ForestryTonnes,-456132.956
Northern America,1993,ForestryTonnes,-456132.956
Northern America,1994,ForestryTonnes,-456132.956
Northern America,1995,ForestryTonnes,-456132.956
Northern America,1996,ForestryTonnes,-456132.956
Northern America,1997,ForestryTonnes,-456132.956
Northern America,1998,ForestryTonnes,-456132.956
Northern America,1999,ForestryTonnes,-456132.956
Northern America,2000,ForestryTonnes,-456132.956
Northern America,2001,ForestryTonnes,-300661.5213
Northern America,2002,ForestryTonnes,-300661.5213
Northern America,2003,ForestryTonnes,-300661.5213
Northern America,2004,ForestryTonnes,-300661.5213
Northern America,2005,ForestryTonnes,-300661.5213
Northern America,2006,ForestryTonnes,-388664.7926
Northern America,2007,ForestryTonnes,-388664.7926
Northern America,2008,ForestryTonnes,-388664.7926
Northern America,2009,ForestryTonnes,-388664.7926
Northern America,2010,ForestryTonnes,-388664.7926
Northern America,2011,ForestryTonnes,-185980.2153
Northern America,2012,ForestryTonnes,-185980.2153
Northern America,2013,ForestryTonnes,-185980.2153
Northern America,2014,ForestryTonnes,-185980.2153
Northern America,2030,ForestryTonnes,0
Northern America,2050,ForestryTonnes,0
South America,1961,ForestryTonnes,0
South America,1962,ForestryTonnes,0
South America,1963,ForestryTonnes,0
South America,1964,ForestryTonnes,0
South America,1965,ForestryTonnes,0
South America,1966,ForestryTonnes,0
South America,1967,ForestryTonnes,0
South America,1968,ForestryTonnes,0
South America,1969,ForestryTonnes,0
South America,1970,ForestryTonnes,0
South America,1971,ForestryTonnes,0
South America,1972,ForestryTonnes,0
South America,1973,ForestryTonnes,0
South America,1974,ForestryTonnes,0
South America,1975,ForestryTonnes,0
South America,1976,ForestryTonnes,0
South America,1977,ForestryTonnes,0
South America,1978,ForestryTonnes,0
South America,1979,ForestryTonnes,0
South America,1980,ForestryTonnes,0
South America,1981,ForestryTonnes,0
South America,1982,ForestryTonnes,0
South America,1983,ForestryTonnes,0
South America,1984,ForestryTonnes,0
South America,1985,ForestryTonnes,0
South America,1986,ForestryTonnes,0
South America,1987,ForestryTonnes,0
South America,1988,ForestryTonnes,0
South America,1989,ForestryTonnes,0
South America,1990,ForestryTonnes,1391784.881
South America,1991,ForestryTonnes,1391784.881
South America,1992,ForestryTonnes,1391784.881
South America,1993,ForestryTonnes,1391784.881
South America,1994,ForestryTonnes,1391784.881
South America,1995,ForestryTonnes,1391784.881
South America,1996,ForestryTonnes,1391784.881
South America,1997,ForestryTonnes,1391784.881
South America,1998,ForestryTonnes,1391784.881
South America,1999,ForestryTonnes,1391784.881
South America,2000,ForestryTonnes,1391784.881
South America,2001,ForestryTonnes,1661027.647
South America,2002,ForestryTonnes,1661027.647
South America,2003,ForestryTonnes,1661027.647
South America,2004,ForestryTonnes,1661027.647
South America,2005,ForestryTonnes,1661027.647
South America,2006,ForestryTonnes,1068387.584
South America,2007,ForestryTonnes,1068387.584
South America,2008,ForestryTonnes,1068387.584
South America,2009,ForestryTonnes,1068387.584
South America,2010,ForestryTonnes,1068387.584
South America,2011,ForestryTonnes,685410.4421
South America,2012,ForestryTonnes,685410.4421
South America,2013,ForestryTonnes,685410.4421
South America,2014,ForestryTonnes,685410.4421
South America,2030,ForestryTonnes,0
South America,2050,ForestryTonnes,0
Africa,1961,LandUseSourcesTonnes,0
Africa,1962,LandUseSourcesTonnes,0
Africa,1963,LandUseSourcesTonnes,0
Africa,1964,LandUseSourcesTonnes,0
Africa,1965,LandUseSourcesTonnes,0
Africa,1966,LandUseSourcesTonnes,0
Africa,1967,LandUseSourcesTonnes,0
Africa,1968,LandUseSourcesTonnes,0
Africa,1969,LandUseSourcesTonnes,0
Africa,1970,LandUseSourcesTonnes,0
Africa,1971,LandUseSourcesTonnes,0
Africa,1972,LandUseSourcesTonnes,0
Africa,1973,LandUseSourcesTonnes,0
Africa,1974,LandUseSourcesTonnes,0
Africa,1975,LandUseSourcesTonnes,0
Africa,1976,LandUseSourcesTonnes,0
Africa,1977,LandUseSourcesTonnes,0
Africa,1978,LandUseSourcesTonnes,0
Africa,1979,LandUseSourcesTonnes,0
Africa,1980,LandUseSourcesTonnes,0
Africa,1981,LandUseSourcesTonnes,0
Africa,1982,LandUseSourcesTonnes,0
Africa,1983,LandUseSourcesTonnes,0
Africa,1984,LandUseSourcesTonnes,0
Africa,1985,LandUseSourcesTonnes,0
Africa,1986,LandUseSourcesTonnes,0
Africa,1987,LandUseSourcesTonnes,0
Africa,1988,LandUseSourcesTonnes,0
Africa,1989,LandUseSourcesTonnes,0
Africa,1990,LandUseSourcesTonnes,1877154.567
Africa,1991,LandUseSourcesTonnes,1877166.96
Africa,1992,LandUseSourcesTonnes,1877172.732
Africa,1993,LandUseSourcesTonnes,1875595.348
Africa,1994,LandUseSourcesTonnes,1875568.461
Africa,1995,LandUseSourcesTonnes,1875532.081
Africa,1996,LandUseSourcesTonnes,1935675.591
Africa,1997,LandUseSourcesTonnes,1907557.431
Africa,1998,LandUseSourcesTonnes,1989243.256
Africa,1999,LandUseSourcesTonnes,1907479.561
Africa,2000,LandUseSourcesTonnes,1894723.455
Africa,2001,LandUseSourcesTonnes,1722674.808
Africa,2002,LandUseSourcesTonnes,1845989.694
Africa,2003,LandUseSourcesTonnes,1754766.044
Africa,2004,LandUseSourcesTonnes,1819065.347
Africa,2005,LandUseSourcesTonnes,1889434.471
Africa,2006,LandUseSourcesTonnes,1820773.415
Africa,2007,LandUseSourcesTonnes,1819365.413
Africa,2008,LandUseSourcesTonnes,1837949.804
Africa,2009,LandUseSourcesTonnes,1847019.84
Africa,2010,LandUseSourcesTonnes,1805395.727
Africa,2011,LandUseSourcesTonnes,0
Africa,2012,LandUseSourcesTonnes,0
Africa,2013,LandUseSourcesTonnes,0
Africa,2014,LandUseSourcesTonnes,0
Africa,2030,LandUseSourcesTonnes,0
Africa,2050,LandUseSourcesTonnes,0
Asia,1961,LandUseSourcesTonnes,0
Asia,1962,LandUseSourcesTonnes,0
Asia,1963,LandUseSourcesTonnes,0
Asia,1964,LandUseSourcesTonnes,0
Asia,1965,LandUseSourcesTonnes,0
Asia,1966,LandUseSourcesTonnes,0
Asia,1967,LandUseSourcesTonnes,0
Asia,1968,LandUseSourcesTonnes,0
Asia,1969,LandUseSourcesTonnes,0
Asia,1970,LandUseSourcesTonnes,0
Asia,1971,LandUseSourcesTonnes,0
Asia,1972,LandUseSourcesTonnes,0
Asia,1973,LandUseSourcesTonnes,0
Asia,1974,LandUseSourcesTonnes,0
Asia,1975,LandUseSourcesTonnes,0
Asia,1976,LandUseSourcesTonnes,0
Asia,1977,LandUseSourcesTonnes,0
Asia,1978,LandUseSourcesTonnes,0
Asia,1979,LandUseSourcesTonnes,0
Asia,1980,LandUseSourcesTonnes,0
Asia,1981,LandUseSourcesTonnes,0
Asia,1982,LandUseSourcesTonnes,0
Asia,1983,LandUseSourcesTonnes,0
Asia,1984,LandUseSourcesTonnes,0
Asia,1985,LandUseSourcesTonnes,0
Asia,1986,LandUseSourcesTonnes,0
Asia,1987,LandUseSourcesTonnes,0
Asia,1988,LandUseSourcesTonnes,0
Asia,1989,LandUseSourcesTonnes,0
Asia,1990,LandUseSourcesTonnes,1969697.729
Asia,1991,LandUseSourcesTonnes,1979118.906
Asia,1992,LandUseSourcesTonnes,1990358.846
Asia,1993,LandUseSourcesTonnes,2000423.043
Asia,1994,LandUseSourcesTonnes,2010829.327
Asia,1995,LandUseSourcesTonnes,2021595.504
Asia,1996,LandUseSourcesTonnes,1886243.123
Asia,1997,LandUseSourcesTonnes,2835236.377
Asia,1998,LandUseSourcesTonnes,2118253.524
Asia,1999,LandUseSourcesTonnes,1966620.73
Asia,2000,LandUseSourcesTonnes,1900652.28
Asia,2001,LandUseSourcesTonnes,1135693.766
Asia,2002,LandUseSourcesTonnes,1486523.071
Asia,2003,LandUseSourcesTonnes,1208709.493
Asia,2004,LandUseSourcesTonnes,1402037.956
Asia,2005,LandUseSourcesTonnes,1255757.635
Asia,2006,LandUseSourcesTonnes,1510733.715
Asia,2007,LandUseSourcesTonnes,1080147.386
Asia,2008,LandUseSourcesTonnes,1044654.853
Asia,2009,LandUseSourcesTonnes,1341521.641
Asia,2010,LandUseSourcesTonnes,1039307.322
Asia,2011,LandUseSourcesTonnes,0
Asia,2012,LandUseSourcesTonnes,0
Asia,2013,LandUseSourcesTonnes,0
Asia,2014,LandUseSourcesTonnes,0
Asia,2030,LandUseSourcesTonnes,0
Asia,2050,LandUseSourcesTonnes,0
Australia & New Zealand,1961,LandUseSourcesTonnes,0
Australia & New Zealand,1962,LandUseSourcesTonnes,0
Australia & New Zealand,1963,LandUseSourcesTonnes,0
Australia & New Zealand,1964,LandUseSourcesTonnes,0
Australia & New Zealand,1965,LandUseSourcesTonnes,0
Australia & New Zealand,1966,LandUseSourcesTonnes,0
Australia & New Zealand,1967,LandUseSourcesTonnes,0
Australia & New Zealand,1968,LandUseSourcesTonnes,0
Australia & New Zealand,1969,LandUseSourcesTonnes,0
Australia & New Zealand,1970,LandUseSourcesTonnes,0
Australia & New Zealand,1971,LandUseSourcesTonnes,0
Australia & New Zealand,1972,LandUseSourcesTonnes,0
Australia & New Zealand,1973,LandUseSourcesTonnes,0
Australia & New Zealand,1974,LandUseSourcesTonnes,0
Australia & New Zealand,1975,LandUseSourcesTonnes,0
Australia & New Zealand,1976,LandUseSourcesTonnes,0
Australia & New Zealand,1977,LandUseSourcesTonnes,0
Australia & New Zealand,1978,LandUseSourcesTonnes,0
Australia & New Zealand,1979,LandUseSourcesTonnes,0
Australia & New Zealand,1980,LandUseSourcesTonnes,0
Australia & New Zealand,1981,LandUseSourcesTonnes,0
Australia & New Zealand,1982,LandUseSourcesTonnes,0
Australia & New Zealand,1983,LandUseSourcesTonnes,0
Australia & New Zealand,1984,LandUseSourcesTonnes,0
Australia & New Zealand,1985,LandUseSourcesTonnes,0
Australia & New Zealand,1986,LandUseSourcesTonnes,0
Australia & New Zealand,1987,LandUseSourcesTonnes,0
Australia & New Zealand,1988,LandUseSourcesTonnes,0
Australia & New Zealand,1989,LandUseSourcesTonnes,0
Australia & New Zealand,1990,LandUseSourcesTonnes,12269.9855
Australia & New Zealand,1991,LandUseSourcesTonnes,12270.462
Australia & New Zealand,1992,LandUseSourcesTonnes,12270.9337
Australia & New Zealand,1993,LandUseSourcesTonnes,12271.4008
Australia & New Zealand,1994,LandUseSourcesTonnes,12271.8633
Australia & New Zealand,1995,LandUseSourcesTonnes,12272.3213
Australia & New Zealand,1996,LandUseSourcesTonnes,13566.8117
Australia & New Zealand,1997,LandUseSourcesTonnes,16104.3249
Australia & New Zealand,1998,LandUseSourcesTonnes,14503.6293
Australia & New Zealand,1999,LandUseSourcesTonnes,16355.7524
Australia & New Zealand,2000,LandUseSourcesTonnes,11242.2523
Australia & New Zealand,2001,LandUseSourcesTonnes,87612.8525
Australia & New Zealand,2002,LandUseSourcesTonnes,87810.2278
Australia & New Zealand,2003,LandUseSourcesTonnes,95911.3756
Australia & New Zealand,2004,LandUseSourcesTonnes,83948.2074
Australia & New Zealand,2005,LandUseSourcesTonnes,83868.7052
Australia & New Zealand,2006,LandUseSourcesTonnes,235284.6109
Australia & New Zealand,2007,LandUseSourcesTonnes,230635.5266
Australia & New Zealand,2008,LandUseSourcesTonnes,228286.5241
Australia & New Zealand,2009,LandUseSourcesTonnes,232208.7835
Australia & New Zealand,2010,LandUseSourcesTonnes,231376.2442
Australia & New Zealand,2011,LandUseSourcesTonnes,0
Australia & New Zealand,2012,LandUseSourcesTonnes,0
Australia & New Zealand,2013,LandUseSourcesTonnes,0
Australia & New Zealand,2014,LandUseSourcesTonnes,0
Australia & New Zealand,2030,LandUseSourcesTonnes,0
Australia & New Zealand,2050,LandUseSourcesTonnes,0
Europe,1961,LandUseSourcesTonnes,0
Europe,1962,LandUseSourcesTonnes,0
Europe,1963,LandUseSourcesTonnes,0
Europe,1964,LandUseSourcesTonnes,0
Europe,1965,LandUseSourcesTonnes,0
Europe,1966,LandUseSourcesTonnes,0
Europe,1967,LandUseSourcesTonnes,0
Europe,1968,LandUseSourcesTonnes,0
Europe,1969,LandUseSourcesTonnes,0
Europe,1970,LandUseSourcesTonnes,0
Europe,1971,LandUseSourcesTonnes,0
Europe,1972,LandUseSourcesTonnes,0
Europe,1973,LandUseSourcesTonnes,0
Europe,1974,LandUseSourcesTonnes,0
Europe,1975,LandUseSourcesTonnes,0
Europe,1976,LandUseSourcesTonnes,0
Europe,1977,LandUseSourcesTonnes,0
Europe,1978,LandUseSourcesTonnes,0
Europe,1979,LandUseSourcesTonnes,0
Europe,1980,LandUseSourcesTonnes,0
Europe,1981,LandUseSourcesTonnes,0
Europe,1982,LandUseSourcesTonnes,0
Europe,1983,LandUseSourcesTonnes,0
Europe,1984,LandUseSourcesTonnes,0
Europe,1985,LandUseSourcesTonnes,0
Europe,1986,LandUseSourcesTonnes,0
Europe,1987,LandUseSourcesTonnes,0
Europe,1988,LandUseSourcesTonnes,0
Europe,1989,LandUseSourcesTonnes,0
Europe,1990,LandUseSourcesTonnes,315679.6469
Europe,1991,LandUseSourcesTonnes,315994.5136
Europe,1992,LandUseSourcesTonnes,322626.1463
Europe,1993,LandUseSourcesTonnes,322908.7535
Europe,1994,LandUseSourcesTonnes,323201.5138
Europe,1995,LandUseSourcesTonnes,323494.054
Europe,1996,LandUseSourcesTonnes,340695.8225
Europe,1997,LandUseSourcesTonnes,274192.4812
Europe,1998,LandUseSourcesTonnes,347069.208
Europe,1999,LandUseSourcesTonnes,294454.4709
Europe,2000,LandUseSourcesTonnes,303228.5663
Europe,2001,LandUseSourcesTonnes,368843.297
Europe,2002,LandUseSourcesTonnes,404391.5995
Europe,2003,LandUseSourcesTonnes,501520.9087
Europe,2004,LandUseSourcesTonnes,324638.7291
Europe,2005,LandUseSourcesTonnes,351348.937
Europe,2006,LandUseSourcesTonnes,303305.0613
Europe,2007,LandUseSourcesTonnes,290425.5488
Europe,2008,LandUseSourcesTonnes,496802.8261
Europe,2009,LandUseSourcesTonnes,331194.7155
Europe,2010,LandUseSourcesTonnes,308573.7181
Europe,2011,LandUseSourcesTonnes,0
Europe,2012,LandUseSourcesTonnes,0
Europe,2013,LandUseSourcesTonnes,0
Europe,2014,LandUseSourcesTonnes,0
Europe,2030,LandUseSourcesTonnes,0
Europe,2050,LandUseSourcesTonnes,0
Northern America,1961,LandUseSourcesTonnes,0
Northern America,1962,LandUseSourcesTonnes,0
Northern America,1963,LandUseSourcesTonnes,0
Northern America,1964,LandUseSourcesTonnes,0
Northern America,1965,LandUseSourcesTonnes,0
Northern America,1966,LandUseSourcesTonnes,0
Northern America,1967,LandUseSourcesTonnes,0
Northern America,1968,LandUseSourcesTonnes,0
Northern America,1969,LandUseSourcesTonnes,0
Northern America,1970,LandUseSourcesTonnes,0
Northern America,1971,LandUseSourcesTonnes,0
Northern America,1972,LandUseSourcesTonnes,0
Northern America,1973,LandUseSourcesTonnes,0
Northern America,1974,LandUseSourcesTonnes,0
