CountryName,Year,perCapitaEnergyConsumption,PctPopulationInExtremePoverty,Population,CO2EmsnPerCapita,GDPPerCapita_2011USDValue
Poland,2007,29393.75983,0,38189762,8.723436302,18766
Poland,2008,29828.34071,0,38218462,8.54383104,19560
Poland,2009,28685.6746,0,38249228,8.196885735,20096
Poland,2010,30705.97853,0,38276660,8.666524722,20805
Poland,2011,30859.08453,0,38298949,8.655700483,21837
Poland,2012,29849.25926,0,38317090,8.461340998,22188
Poland,2013,29838.7474,0,38331803,8.350713737,22510
Portugal,1969,6745.080091,0,8682998,1.677329898,8629
Portugal,1970,7720.70932,0,8684237,1.750946673,9471
Portugal,1971,8443.966823,0,8732165,1.871400305,10159
Portugal,1972,8667.652392,0,8820645,2.071012407,10998
Portugal,1973,9290.453154,0,8939024,2.226273336,12222
Portugal,1974,9587.320973,0,9070905,2.270824721,12196
Portugal,1975,9831.565193,0,9203339,2.306497737,11278
Portugal,1976,10145.42322,0,9333952,2.386643352,11792
Portugal,1977,9831.640832,0,9463583,2.383589573,12400
Portugal,1978,10662.02798,0,9586166,2.351223494,12702
Portugal,1979,11608.6089,0,9695175,2.558713178,13382
Portugal,1980,11891.25223,0,9785924,2.730652454,13920
Portugal,1981,11705.5267,0,9855958,2.734173106,14042
Portugal,1982,13016.34985,0,9905701,2.921708397,14328
Portugal,1983,13001.32967,0,9937389,3.00267156,14284
Portugal,1984,12977.85035,0,9955005,2.885992835,13997
Portugal,1985,12721.57519,0,9962255,2.716909541,14373
Portugal,1986,14054.55588,0,9958747,3.02721873,14953
Portugal,1987,14435.10559,0,9945601,3.128864071,15894
Portugal,1988,15114.17487,0,9930001,3.270958718,17076
Portugal,1989,18326.0251,0,9921120,4.103357173,17948
Portugal,1990,19549.59261,0,9925477,4.579281474,18735
Portugal,1991,19809.57017,0,9946333,4.732834346,19411
Portugal,1992,21095.49239,0,9982069,5.14092906,20034
Portugal,1993,20776.43608,0,10028171,4.979619037,19872
Portugal,1994,21256.11231,0,10077548,5.030004442,20113
Portugal,1995,23423.05841,0,10124943,5.398262793,20507
Portugal,1996,23106.91397,0,10169044,5.111466099,21144
Portugal,1997,24230.96168,0,10211281,5.385458962,21981
Portugal,1998,26051.9829,0,10252334,5.801787128,22919
Portugal,1999,27801.45373,0,10293668,6.518572712,23675
Portugal,2000,27796.83903,0,10336209,6.377942954,24400
Portugal,2001,27809.98388,0,10379756,6.318127179,24699
Portugal,2002,28813.20579,0,10423256,6.660181888,24753
Portugal,2003,27920.90763,1,10465808,6.144416313,24430
Portugal,2004,28644.51623,0.5,10506253,6.384765822,24813
Portugal,2005,29296.02728,0.5,10543663,6.577625792,24957
Portugal,2006,27799.47526,0,10577630,6.110422287,25299
Portugal,2007,27940.21898,0.2,10608036,5.857895187,25879
Portugal,2008,27182.46623,0.2,10634612,5.62551335,25893
Portugal,2009,26795.83023,0.2,10657175,5.354017356,25098
Portugal,2010,25849.18332,0.2,10675572,4.964345303,25563
Portugal,2011,25167.11198,0.5,10689663,4.865900676,25133
Portugal,2012,23713.70835,0.7,10699333,4.713545942,24218
Portugal,2013,23932.92727,0.7,10704534,4.567195275,24076
Qatar,1974,93142.75295,0,152210,68.17346868,412705
Qatar,1975,144371.6381,0,162835,66.58462682,393166
Qatar,1976,102237.9735,0,172151,59.68209479,395336
Qatar,1977,110646.6278,0,180656,54.35137944,329617
Qatar,1978,98184.14674,0,190192,54.75996632,337308
Qatar,1979,159537.2962,0,203285,69.85647767,328239
Qatar,1980,172119.4265,0,221594,58.45913547,328630
Qatar,1981,194331.8521,0,245740,51.74690329,267331
Qatar,1982,201649.038,0,274720,44.46677778,208132
Qatar,1983,186636.5492,0,306542,36.32737785,165863
Qatar,1984,191602.4746,0,338365,36.01653345,145854
Qatar,1985,176977.6409,0,368006,33.35608161,118657
Qatar,1986,175306.1493,0,395144,33.33982268,92305
Qatar,1987,170351.5596,0,420058,27.15938064,91853
Qatar,1988,169519.9454,0,441932,26.80897182,89512
Qatar,1989,166894.1385,0,459949,30.9445725,86969
Qatar,1990,159311.0693,0,473722,24.64850566,83874
Qatar,1991,172290.2155,0,482926,36.19609609,81012
Qatar,1992,177234.7672,0,488204,53.94919997,89352
Qatar,1993,181683.8356,0,491420,61.1043991,87729
Qatar,1994,180375.4872,0,495126,59.46572918,88424
Qatar,1995,184577.8658,0,501371,61.77200834,89490
Qatar,1996,192535.4801,0,512422,61.65712635,91426
Qatar,1997,221339.3003,0,528787,69.94569286,115185
Qatar,1998,225488.0214,0,548828,58.6287872,123342
Qatar,1999,231148.6778,0,569870,54.91481133,123662
Qatar,2000,214435.6887,0,590957,58.36244528,128455
Qatar,2001,227509.1343,0,608057,66.81061716,129055
Qatar,2002,245883.2328,0,624173,63.03936872,133818
Qatar,2003,238686.2483,0,653500,59.97705001,131779
Qatar,2004,255388.2437,0,715146,56.28259678,143386
Qatar,2005,224094.918,0,820986,58.61053033,134824
Qatar,2006,225499.4846,0,978336,62.54680649,144032
Qatar,2007,216404.4522,0,1178192,52.87296833,142477
Qatar,2008,190398.8327,0,1396060,46.25002059,142296
Qatar,2009,177170.4804,0,1597765,43.12154505,139066
Qatar,2010,180634.555,0,1758793,40.41180053,148056
Qatar,2011,186435.9623,0,1870041,40.8019313,155533
Qatar,2012,209986.7604,0,1938754,44.1888674,153922
Qatar,2013,208487.7312,0,1976840,37.39325572,154159
Romania,1971,23944.77891,0,20473447,6.047102397,6738
Romania,1972,24790.97013,0,20674980,6.294311411,7528
Romania,1973,26700.28214,0,20863942,6.817777445,8405
Romania,1974,26581.41412,0,21051489,7.026219341,8402
Romania,1975,28292.66018,0,21245107,7.477573134,8505
Romania,1976,30172.78498,0,21447200,7.974986131,9360
Romania,1977,31813.15691,0,21652976,8.063689015,9825
Romania,1978,33974.71382,0,21854285,8.686958656,10637
Romania,1979,33521.54619,0,22039699,8.713403365,10691
Romania,1980,34105.29242,0,22201389,8.676777717,10669
Romania,1981,33596.71017,0,22333737,8.695330363,10605
Romania,1982,33456.40864,0,22439782,8.551199073,10973
Romania,1983,33614.42134,0,22530615,8.727683136,11601
Romania,1984,33226.20798,0,22622239,8.204722831,12251
Romania,1985,33189.63391,0,22724837,8.392912636,12185
Romania,1986,33926.75591,0,22845000,8.689454792,12414
Romania,1987,35210.58346,0,22975571,9.0781986,12456
Romania,1988,35281.75285,0,23096515,9.066037508,12338
Romania,1989,34739.49689,0.3,23179894,9.099955066,11567
Romania,1990,31205.37055,0,23206719,7.289755597,10893
Romania,1991,25955.90543,0,23169554,6.010295824,9492
Romania,1992,23875.95884,0.6,23077600,5.574126208,8803
Romania,1993,23303.21333,0,22948987,5.229928438,8948
Romania,1994,22011.88592,10.7,22810195,5.176926868,9306
Romania,1995,23887.34654,0,22680954,5.435938488,9991
Romania,1996,24536.65334,0,22567385,5.625184331,10422
Romania,1997,23143.63234,0,22465454,5.269602758,10050
Romania,1998,21206.83025,0,22372555,4.664498172,9677
Romania,1999,18768.28846,0,22282690,3.978915625,9677
Romania,2000,18773.2596,0,22191683,4.227125845,10050
Romania,2001,19349.28791,0,22100007,4.497655398,10794
Romania,2002,20412.1622,0,22010781,4.536872485,11539
Romania,2003,21309.4002,0,21925307,4.766766951,12075
Romania,2004,20974.27751,0,21845264,4.764654194,13149
Romania,2005,21054.10607,0,21771749,4.711237568,13685
Romania,2006,21917.25976,8,21705175,4.901663629,15027
Romania,2007,22144.64679,5.7,21644886,5.160635105,16369
Romania,2008,22433.87878,4.5,21589544,5.060514503,17979
Romania,2009,19916.6785,3.5,21537219,4.229586423,16905
Romania,2010,20120.91967,4.5,21486371,4.087565545,16905
Romania,2011,20667.74457,5.7,21436495,4.402669048,17174
Romania,2012,20256.23391,6.7,21387517,4.279402813,17174
Romania,2013,18561.35661,7.2,21338815,3.828404857,17979
Sao Tome and Principe,1990,2395.134235,0,116117,0.418217099,2432
Sao Tome and Principe,2004,2908.093098,0,150311,0.482203607,2484
Sao Tome and Principe,2005,3213.326479,0,152622,0.494403393,2601
Sao Tome and Principe,2006,3211.739305,0,154970,0.52892147,2774
Sao Tome and Principe,2007,3137.442444,0,157361,0.51668598,2801
Saudi Arabia,1971,14026.33898,0,6028687,9.794574756,40660
Saudi Arabia,1972,11369.69213,0,6311207,10.99199899,45559
Saudi Arabia,1973,12528.59793,0,6622572,14.15730773,52962
Saudi Arabia,1974,13333.05952,0,6966138,13.98174505,59164
Saudi Arabia,1975,13728.17565,0,7344638,11.20798135,56547
Saudi Arabia,1976,15124.2673,0,7756072,12.9766566,58076
Saudi Arabia,1977,16044.25085,0,8200523,14.34353309,62673
Saudi Arabia,1978,22884.2543,0,8684651,13.25188882,61979
Saudi Arabia,1979,28442.30758,0,9217019,15.03377008,61611
Saudi Arabia,1980,37133.06099,0,9801475,17.37468,63407
Saudi Arabia,1981,47464.27425,0,10440852,16.91030695,64386
Saudi Arabia,1982,49908.47618,0,11126570,14.2913012,61803
Saudi Arabia,1983,51248.06881,0,11836762,13.67195824,52116
Saudi Arabia,1984,42574.65762,0,12542098,12.4557994,49187
Saudi Arabia,1985,40556.61144,0,13220479,13.07279099,43405
Saudi Arabia,1986,38528.13406,0,13862213,14.75235378,38816
Saudi Arabia,1987,43973.57247,0,14469298,13.11084895,38884
Saudi Arabia,1988,48250.17321,0,15045709,13.3450808,38511
Saudi Arabia,1989,46415.16724,0,15600314,12.91063345,38399
Saudi Arabia,1990,41318.06722,0,16139053,11.36077467,43144
Saudi Arabia,1991,46554.33188,0,16669764,15.85184294,48065
Saudi Arabia,1992,51479.77522,0,17189075,16.40352459,48522
Saudi Arabia,1993,52002.91783,0,17679720,17.54377216,46544
Saudi Arabia,1994,53369.53902,0,18117969,16.79164089,45574
Saudi Arabia,1995,52456.14552,0,18491845,12.52743065,44507
Saudi Arabia,1996,54989.2936,0,18786467,13.49933849,44553
Saudi Arabia,1997,51434.09961,0,19020639,11.06333604,43957
Saudi Arabia,1998,53773.68303,0,19256649,10.42278152,44131
Saudi Arabia,1999,53633.13797,0,19578923,11.13491476,41402
Saudi Arabia,2000,54809.20892,0,20045276,14.27224367,42574
Saudi Arabia,2001,54836.98606,0,20681576,13.92135611,40882
Saudi Arabia,2002,59062.94216,0,21463072,14.86700437,38572
Saudi Arabia,2003,58042.65655,0,22334371,14.47557023,41641
Saudi Arabia,2004,59981.49661,0,23213767,16.98681227,43651
Saudi Arabia,2005,59619.3501,0,24041116,16.55904329,44800
Saudi Arabia,2006,64255.96434,0,24799436,17.54767214,44827
Saudi Arabia,2007,64624.57659,0,25504176,15.30565652,44493
Saudi Arabia,2008,70181.50554,0,26166639,16.66629055,46109
Saudi Arabia,2009,72691.31596,0,26809105,17.47255212,44061
Saudi Arabia,2010,78657.60794,0,27448086,18.87705329,45040
Saudi Arabia,2011,73360.7846,0,28082541,17.62372185,48470
Saudi Arabia,2012,80108.21209,0,28705133,19.36232487,49867
Saudi Arabia,2013,74640.37643,0,29319402,18.06026701,50005
Senegal,1971,3290.938555,0,4231030,0.307861071,1964
Senegal,1972,3237.43543,0,4370991,0.321150157,2028
Senegal,1973,3288.463431,0,4512774,0.332018856,1858
Senegal,1974,3282.098355,0,4651922,0.385016409,1878
Senegal,1975,3270.202925,0,4785536,0.522263121,1972
Senegal,1976,3256.981606,0,4912200,0.349419491,2101
Senegal,1977,3259.344915,0,5033645,0.431124162,1982
Senegal,1978,3189.778192,0,5154054,0.492844012,1845
Senegal,1979,3253.582642,0,5279383,0.530117582,1913
Senegal,1980,3245.863339,0,5414070,0.596576456,1792
Senegal,1981,3134.596279,0,5559400,0.570376388,1722
Senegal,1982,3015.880403,0,5714508,0.512929574,1921
Senegal,1983,2933.231194,0,5879044,0.428065377,1908
Senegal,1984,2994.335376,0,6051962,0.522181159,1763
Senegal,1985,2799.024571,0,6232395,0.40872958,1773
Senegal,1986,2840.583431,0,6420323,0.394318795,1800
Senegal,1987,2936.182368,0,6615896,0.351698598,1815
Senegal,1988,2707.968253,0,6818495,0.381375617,1848
Senegal,1989,2610.267377,0,7027320,0.499669408,1754
Senegal,1990,2595.788733,0,7241573,0.415457188,1771
Senegal,1991,2498.71603,68.4,7461567,0.433647771,1767
Senegal,1992,2576.66912,0,7686866,0.42634685,1742
Senegal,1993,2492.647783,0,7915080,0.42769612,1720
Senegal,1994,2405.93741,57.5,8143140,0.450737315,1676
Senegal,1995,2479.593919,0,8369125,0.3920327,1721
Senegal,1996,2475.100401,0,8591861,0.408202893,1712
Senegal,1997,2560.978525,0,8812695,0.346038699,1722
Senegal,1998,2640.48144,0,9035367,0.353888294,1778
Senegal,1999,2718.062238,0,9265135,0.373583682,1846
Senegal,2000,2821.415626,0,9505862,0.385399233,1862
Senegal,2001,2974.184749,49.2,9758841,0.412474661,1898
Senegal,2002,2943.959592,0,10023194,0.417996955,1861
Senegal,2003,2786.758123,0,10297956,0.450276701,1934
Senegal,2004,2904.602039,0,10581316,0.455324233,1993
Senegal,2005,2885.618937,38.4,10871908,0.492351483,2049
Senegal,2006,2816.49517,0,11169549,0.382612533,2045
Senegal,2007,2941.146128,0,11474661,0.406503714,2089
Senegal,2008,2987.061288,0,11787123,0.388319424,2110
Senegal,2009,3483.431815,0,12106865,0.334933949,2105
Senegal,2010,3449.722253,0,12433728,0.563637649,2139
Senegal,2011,3547.294666,38,12767556,0.587886643,2123
Senegal,2012,3415.918757,0,13107945,0.537297772,2163
Senegal,2013,3057.130726,0,13454191,0.555932204,2185
Serbia,1990,30223.96305,0,9568744,6.05269135,15435
Serbia,1991,25604.99658,0,9689735,4.240258549,13715
Serbia,1992,23494.38793,0,9834717,4.462668394,9950
Serbia,1993,19945.19547,0,9984888,3.852848348,6926
Serbia,1994,18204.23086,0,10114158,3.721241675,7120
Serbia,1995,21034.78262,0,10203932,3.922968983,7556
Serbia,1996,25304.49112,0,10248363,4.605826466,7926
Serbia,1997,26747.88653,0,10253548,4.987296771,8540
Serbia,1998,26783.70138,0,10227702,5.30583442,8775
Serbia,1999,19618.98717,0,10184152,3.699649923,7192
Serbia,2000,21240.53944,0,10133561,4.150731831,7707
Serbia,2001,23195.61013,0,10076784,4.491201555,8142
Serbia,2002,24653.06559,0,10013058,4.829941368,8712
Serbia,2003,25862.5977,0,9949713,5.191781709,9098
Serbia,2004,28195.82369,0,9895409,5.696248915,9920
Serbia,2005,25115.84363,0,9856152,5.412838252,10488
Serbia,2006,26757.5289,0,9835841,5.86044822,11046
Serbia,2007,26146.04306,0,9832994,5.712601997,11753
Serbia,2008,26632.64718,0,9841360,5.691460375,12440
Serbia,2009,24076.76652,0,9851440,5.066435359,12094
Serbia,2010,24900.47203,0,9856222,5.060664145,12228
Serbia,2011,26021.67403,0,9853969,5.443458154,12463
Serbia,2012,23497.19518,0,9846582,4.881607023,12384
Serbia,2013,24201.7107,0,9835010,4.993806539,12764
Seychelles,1990,6289.606802,0,71031,2.127095605,13715
Seychelles,2004,36099.18157,0,82631,8.41827077,16278
Seychelles,2005,32002.22067,0,83513,7.76201208,17550
Seychelles,2006,33405.31915,0,84291,8.173189529,18994
Seychelles,2007,28037.93821,0,84975,7.102269581,20752
Singapore,1971,15028.76829,0,2112908,7.852832734,9226
Singapore,1972,18252.94567,0,2152644,10.33147685,10282
Singapore,1973,19908.65083,0,2191970,9.68170849,11214
Singapore,1974,20887.2359,0,2228945,9.857498742,11743
Singapore,1975,19078.87982,0,2262444,10.84979526,12106
Singapore,1976,19692.46593,0,2291674,13.10615594,12832
Singapore,1977,20506.36631,0,2317849,12.20940073,13603
Singapore,1978,25756.15101,0,2344275,14.140189,14609
Singapore,1979,24781.69779,0,2375464,15.19726688,15784
Singapore,1980,24724.99424,0,2414563,12.99634406,17148
Singapore,1981,24712.04476,0,2463269,10.86843369,18071
Singapore,1982,23109.82539,0,2520493,11.75961474,18516
Singapore,1983,25538.20487,0,2583219,13.49102327,19818
Singapore,1984,28557.28339,0,2646959,12.56333294,21138
Singapore,1985,28760.62162,0,2708638,12.29576007,20942
Singapore,1986,30595.67347,0,2766830,12.6200084,21219
Singapore,1987,32074.15242,0,2823012,11.51245147,23127
Singapore,1988,34670.52579,0,2880470,12.49584635,25029
Singapore,1989,33686.29601,0,2943941,14.18536038,26752
Singapore,1990,43993.03681,0,3016624,14.70005204,28576
Singapore,1991,48466.46175,0,3099465,14.54816382,29472
Singapore,1992,53368.27324,0,3190692,15.11637449,30553
Singapore,1993,63820.89168,0,3287420,15.47368856,33021
Singapore,1994,75135.40545,0,3385486,18.12059641,35530
Singapore,1995,62184.16279,0,3481674,12.02772245,36934
Singapore,1996,62329.936,0,3576537,13.83830883,38614
Singapore,1997,67667.39917,0,3670693,15.91384098,40692
Singapore,1998,59118.19311,0,3761263,12.95918215,38771
Singapore,1999,53352.54931,0,3844693,13.06036787,40132
Singapore,2000,53901.86164,0,3919300,12.48257547,42646
Singapore,2001,59846.65132,0,3980956,12.30276569,41165
Singapore,2002,58917.39981,0,4032217,11.41862153,41779
Singapore,2003,72300.67663,0,4086050,7.317113352,42545
Singapore,2004,85720.69296,0,4160158,6.51045757,45492
Singapore,2005,58800.8883,0,4265999,6.75439152,47758
Singapore,2006,61224.95639,0,4409955,6.672722593,50800
Singapore,2007,54395.88608,0,4584894,4.207091009,54183
Singapore,2008,59244.79836,0,4772216,7.442639611,53936
Singapore,2009,49517.9381,0,4945645,11.2550175,52490
Singapore,2010,58227.00213,0,5086418,10.95679442,59263
Singapore,2011,58954.46797,0,5187933,8.729578748,61672
Singapore,2012,56967.58331,0,5256278,6.894992523,62783
Singapore,2013,56759.1226,0,5300914,10.3772064,64633
Slovenia,1990,33233.47549,0,1926701,7.51287691,16540
Slovenia,1991,32319.19304,0,1935302,6.970041213,15058
Slovenia,1992,30055.81804,0,1943919,6.978772199,14256
Slovenia,1993,31579.9847,0,1952220,7.143591886,14697
Slovenia,1994,32888.67658,0,1959752,7.332997514,15497
Slovenia,1995,35464.36608,0,1966205,7.654867143,16639
Slovenia,1996,36985.79755,0,1971488,7.996937203,17235
Slovenia,1997,38499.95936,0,1975755,8.165675727,18141
Slovenia,1998,37841.79706,0,1979261,8.022342141,18778
Slovenia,1999,37710.11423,0,1982378,7.706736096,19754
Slovenia,2000,37499.5336,0,1985406,7.759668775,20514
Slovenia,2001,39322.33273,0,1988385,8.229589986,21086
Slovenia,2002,39826.38698,0,1991319,8.302822965,21868
Slovenia,2003,40280.79494,0,1994426,8.180201557,22476
Slovenia,2004,41532.99628,0,1997959,8.351116308,23439
Slovenia,2005,42401.08939,0,2002084,8.48017216,24335
Slovenia,2006,42437.67104,0,2006903,8.545804433,25629
Slovenia,2007,42246.73474,0,2012345,8.571952309,27361
Slovenia,2008,44619.91136,0,2018172,8.988416775,28111
Slovenia,2009,40661.1495,0,2024040,8.013077423,25685
Slovenia,2010,41624.61272,0,2029680,7.995737939,25890
Slovenia,2011,41495.64271,0,2035012,7.95767309,26004
Slovenia,2012,39821.58688,0,2040057,7.668817583,25252
Slovenia,2013,38739.41458,0,2044766,7.340853523,24944
South Africa,1971,22498.9473,0,23106584,7.170872545,9811
South Africa,1972,22247.85717,0,23736249,7.103245458,9750
South Africa,1973,23037.25019,0,24384286,6.980060097,9906
South Africa,1974,23241.75265,0,25040691,6.915791731,10201
South Africa,1975,23946.22639,0,25698624,7.055148268,10133
South Africa,1976,24136.00939,0,26353940,7.167015884,10124
South Africa,1977,24017.83108,0,27009603,7.234271578,9859
South Africa,1978,24748.08304,0,27674353,7.130190152,9904
South Africa,1979,24923.9946,0,28360792,7.531714247,10040
South Africa,1980,25550.57275,0,29077186,7.663176247,10416
South Africa,1981,27395.18599,0,29828924,8.414006078,10631
South Africa,1982,29034.33413,0,30611185,8.944996101,10257
South Africa,1983,28819.02912,0,31409842,9.076161665,9756
South Africa,1984,30504.11396,0,32204995,9.57313152,9932
South Africa,1985,29790.34875,0,32983394,9.595537795,9506
South Africa,1986,30340.4077,0,33734360,9.576314855,9281
South Africa,1987,30779.30866,0,34464223,9.322815817,9247
South Africa,1988,31365.59583,0,35196881,9.517838733,9405
South Africa,1989,29407.17239,0,35966236,9.265386081,9386
South Africa,1990,28163.05215,0,36793907,8.323364628,9096
South Africa,1991,28737.98001,0,37690924,8.47412461,8815
South Africa,1992,26175.04875,0,38641823,7.648059249,8459
South Africa,1993,27397.61627,29.3,39609488,7.948804185,8390
South Africa,1994,27698.42118,0,40542036,8.209550947,8519
South Africa,1995,28611.64394,0,41402400,8.585884892,8674
South Africa,1996,28685.51169,33.8,42175740,8.47317033,8937
South Africa,1997,28949.03713,0,42873355,8.821505809,9061
South Africa,1998,28296.40633,0,43516225,8.491285605,8986
South Africa,1999,28201.97507,0,44137342,8.307317747,9081
South Africa,2000,27732.29424,32.6,44760380,8.260328551,9340
South Africa,2001,28119.62565,0,45389577,8.001304904,9475
South Africa,2002,27211.44453,0,46015405,7.558643099,9690
South Africa,2003,28716.86051,0,46631364,8.462666127,9834
South Africa,2004,30964.6826,0,47226670,9.29664841,10137
South Africa,2005,30551.79336,25,47792787,8.501554037,10524
South Africa,2006,29996.62658,0,48330914,9.028915995,10970
South Africa,2007,31783.83566,0,48842462,9.300485429,11409
South Africa,2008,33879.70274,16.9,49319363,9.8017514,11619
South Africa,2009,32848.52054,0,49751503,9.836548788,11293
South Africa,2010,31963.46752,16.5,50132817,9.159361572,11535
South Africa,2011,31437.97045,0,50459978,8.97236304,11838
South Africa,2012,30568.8542,0,50738255,8.813139537,11992
South Africa,2013,30225.90166,0,50981076,8.64127876,12171
Spain,1969,12209.07124,0,33436107,2.877859883,11012
Spain,1970,13061.68782,0,33791761,3.436301788,11253
Spain,1971,14478.22452,0,34165661,3.738180785,11705
Spain,1972,15067.94058,0,34553119,4.163234695,12773
Spain,1973,17142.06561,0,34949102,4.406506608,13770
Spain,1974,18376.8656,0,35346395,4.853909847,14658
Spain,1975,18698.03144,0,35738587,5.032714303,14933
Spain,1976,19862.71637,0,36124485,5.436593934,15443
Spain,1977,19319.51263,0,36501995,5.299514824,15784
Spain,1978,20438.51854,0,36862658,5.372265749,16058
Spain,1979,20571.0763,0,37196233,5.408766272,16186
Spain,1980,20999.0202,0,37495321,5.659516534,16574
Spain,1981,21167.81096,0,37757496,5.413422427,16440
Spain,1982,20473.45092,0,37984198,5.445045733,16618
Spain,1983,20718.5218,0,38177151,5.282088825,16846
Spain,1984,21090.12628,0,38339878,5.10923749,16928
Spain,1985,21436.33754,0,38476148,5.14809965,17381
Spain,1986,21815.3003,0,38586351,4.854249246,18028
Spain,1987,22292.00659,0,38673057,4.852051345,19248
Spain,1988,24024.35203,0,38745231,5.044693434,20436
Spain,1989,26388.625,0,38814280,5.733678448,21722
Spain,1990,26952.25488,0,38889158,5.899721331,22735
Spain,1991,27885.41583,0,38979222,6.128055503,23425
Spain,1992,28265.2557,0,39086335,6.334902878,23671
Spain,1993,26969.77216,0,39203352,6.100558856,23166
Spain,1994,28330.82377,0,39318577,6.393482926,23690
Spain,1995,29506.15527,0,39426834,6.714185089,24465
Spain,1996,28951.0291,0,39519508,6.38471162,25017
Spain,1997,30640.96936,0,39608652,6.679499172,25856
Spain,1998,32054.82589,0,39734033,6.865669688,26949
Spain,1999,33470.93547,0,39948910,7.404504491,28127
Spain,2000,34933.74825,0,40288457,7.625862087,29481
Spain,2001,35598.05544,0,40767010,7.583378736,30501
Spain,2002,36144.49718,0,41364726,7.955293052,30902
Spain,2003,36718.55308,0.7,42039800,7.923850978,31315
Spain,2004,37663.78346,0.7,42732092,8.172365031,31823
Spain,2005,37813.74865,0.7,43395441,8.377431498,32406
Spain,2006,37147.16489,0.7,44017887,8.055337154,33211
Spain,2007,36983.78867,0.4,44604384,8.10976681,33801
Spain,2008,35196.31569,0.5,45146258,7.315351487,33643
Spain,2009,32071.95112,0.7,45638113,6.395724255,32181
Spain,2010,31899.66163,0.7,46076989,6.067232352,32042
Spain,2011,31281.02884,1.2,46454895,6.066936239,31600
Spain,2012,31207.56908,1,46771596,5.960024668,30699
Spain,2013,29215.79184,1.2,47042602,5.411048213,30280
Sri Lanka,1971,3464.862433,0,12812407,0.250510068,2117
Sri Lanka,1972,3618.429538,0,13063663,0.272096904,2121
Sri Lanka,1973,3627.662969,0,13311145,0.278015847,2168
Sri Lanka,1974,3383.025973,0,13559172,0.216953134,2203
Sri Lanka,1975,3474.070738,0,13810647,0.210319971,2219
Sri Lanka,1976,3433.008699,0,14066703,0.199729099,2246
Sri Lanka,1977,3337.975354,0,14325640,0.203949784,2353
Sri Lanka,1978,3457.460013,0,14584167,0.236389972,2455
Sri Lanka,1979,3527.725414,0,14837618,0.257564199,2565
Sri Lanka,1980,3507.358807,0,15082771,0.225367889,2658
Sri Lanka,1981,3521.725585,0,15317817,0.26225952,2779
Sri Lanka,1982,3670.786796,0,15544043,0.288139617,2871
Sri Lanka,1983,3636.690658,0,15765034,0.308702172,2979
Sri Lanka,1984,3693.630674,0,15986020,0.241489526,3087
Sri Lanka,1985,3590.819993,13.3,16210466,0.242065215,3175
Sri Lanka,1986,3657.044307,0,16439169,0.223016263,3287
Sri Lanka,1987,3744.887042,0,16669911,0.24188674,3272
Sri Lanka,1988,3745.81628,0,16899425,0.204750574,3310
Sri Lanka,1989,3707.414737,0,17123045,0.201453382,3351
Sri Lanka,1990,3701.919164,8.7,17337048,0.22097493,3521
Sri Lanka,1991,3712.914078,0,17542866,0.235867544,3859
Sri Lanka,1992,3766.70702,0,17740936,0.287812876,3697
Sri Lanka,1993,3929.48585,0,17925624,0.277523847,3922
Sri Lanka,1994,3738.022699,0,18089720,0.30034686,4175
Sri Lanka,1995,3827.445415,8.8,18229498,0.318707694,4381
Sri Lanka,1996,4253.998577,0,18340596,0.379388308,4855
Sri Lanka,1997,4383.683292,0,18428257,0.406979538,5291
Sri Lanka,1998,4433.747271,0,18510095,0.416586948,5136
Sri Lanka,1999,4709.621912,0,18610110,0.45623896,5205
Sri Lanka,2000,5155.858812,0,18745084,0.539551181,5564
Sri Lanka,2001,4949.777942,0,18921794,0.546039052,5378
Sri Lanka,2002,5002.254646,8.3,19134096,0.574348647,5498
Sri Lanka,2003,5254.714409,0,19369853,0.569968939,5756
Sri Lanka,2004,5281.755415,0,19610604,0.626978705,6003
Sri Lanka,2005,5361.327405,0,19842536,0.611291382,6321
Sri Lanka,2006,5370.060723,3.8,20062070,0.599571228,6753
Sri Lanka,2007,5436.367583,0,20272269,0.613368315,7156
Sri Lanka,2008,5314.523288,0,20473799,0.601018614,7522
Sri Lanka,2009,5240.603857,2.4,20669142,0.644753614,7728
Sri Lanka,2010,5608.922915,0,20859949,0.646107192,8283
Sri Lanka,2011,5986.951825,0,21045394,0.732788083,8918
Sri Lanka,2012,6408.370856,1.9,21223550,0.772391358,9678
Sri Lanka,2013,5668.211151,0,21393876,0.7430762,9928
Sudan,1971,5714.705187,0,12079205,0.468802818,2163
Sudan,1972,5640.77021,0,12436311,0.489774318,2057
Sudan,1973,5635.57955,0,12814718,0.478028506,1827
Sudan,1974,5519.316001,0,13212203,0.484038211,1952
Sudan,1975,5362.832985,0,13627096,0.348776096,2133
Sudan,1976,5197.434578,0,14057092,0.298283876,2447
Sudan,1977,5181.444486,0,14502283,0.291779165,2731
Sudan,1978,5089.22249,0,14965920,0.254383783,2596
Sudan,1979,4968.952953,0,15452659,0.254867789,2242
Sudan,1980,5088.354588,0,15964476,0.258115889,2183
Sudan,1981,4964.736541,0,16505106,0.242116632,2156
Sudan,1982,5012.565008,0,17069788,0.245801845,2350
Sudan,1983,5002.475601,0,17641875,0.242481343,2246
Sudan,1984,4829.57069,0,18198981,0.210275702,2065
Sudan,1985,4885.008129,0,18726053,0.236528749,1872
Sudan,1986,4819.463949,0,19215610,0.23914713,1892
